Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
Spain,ESP,Trade (% of GDP),NE.TRD.GNFS.ZS,78.6275624641006
Spain,ESP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Sri Lanka,LKA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.900779946801316
Sri Lanka,LKA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4033.14561476298
Sri Lanka,LKA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,473.920825625094
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.026
Sri Lanka,LKA,Trade (% of GDP),NE.TRD.GNFS.ZS,46.6826080196819
Sri Lanka,LKA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
St. Kitts and Nevis,KNA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.41281123552206
St. Kitts and Nevis,KNA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,21024.4472094197
St. Kitts and Nevis,KNA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
St. Kitts and Nevis,KNA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.991
St. Kitts and Nevis,KNA,Trade (% of GDP),NE.TRD.GNFS.ZS,..
St. Kitts and Nevis,KNA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.5
St. Lucia,LCA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.5728740749856
St. Lucia,LCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11224.2899455738
St. Lucia,LCA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
St. Lucia,LCA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.05
St. Lucia,LCA,Trade (% of GDP),NE.TRD.GNFS.ZS,..
St. Lucia,LCA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,9.7
St. Martin (French part),MAF,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
St. Martin (French part),MAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
St. Martin (French part),MAF,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
St. Martin (French part),MAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,..
St. Martin (French part),MAF,Trade (% of GDP),NE.TRD.GNFS.ZS,..
St. Martin (French part),MAF,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
St. Vincent and the Grenadines,VCT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.894694549516885
St. Vincent and the Grenadines,VCT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8524.0898518317
St. Vincent and the Grenadines,VCT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
St. Vincent and the Grenadines,VCT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.875
St. Vincent and the Grenadines,VCT,Trade (% of GDP),NE.TRD.GNFS.ZS,..
St. Vincent and the Grenadines,VCT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,5.1
Sudan,SDN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.433405221266295
Sudan,SDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,973.225280761719
Sudan,SDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,411.780538179181
Sudan,SDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.956
Sudan,SDN,Trade (% of GDP),NE.TRD.GNFS.ZS,2.69883443585856
Sudan,SDN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Suriname,SUR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,4.07468980878228
Suriname,SUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7081.33357325783
Suriname,SUR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1738.82345454805
Suriname,SUR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.307
Suriname,SUR,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Suriname,SUR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Sweden,SWE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.45273230773397
Sweden,SWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,54878.2919499171
Sweden,SWE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4323.66572139304
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,88.492
Sweden,SWE,Trade (% of GDP),NE.TRD.GNFS.ZS,105.855015275665
Sweden,SWE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Switzerland,CHE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.92081063787899
Switzerland,CHE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,90605.019427268
Switzerland,CHE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2591.92141040481
Switzerland,CHE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.092
Switzerland,CHE,Trade (% of GDP),NE.TRD.GNFS.ZS,138.500698753519
Switzerland,CHE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Syrian Arab Republic,SYR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.126021957003
Syrian Arab Republic,SYR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,712.272278200037
Syrian Arab Republic,SYR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,454.532086054546
Syrian Arab Republic,SYR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.769
Syrian Arab Republic,SYR,Trade (% of GDP),NE.TRD.GNFS.ZS,35.6094680799956
Syrian Arab Republic,SYR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Tajikistan,TJK,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.901944585376355
Tajikistan,TJK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1325.75545290849
Tajikistan,TJK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,375.197095148471
Tajikistan,TJK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.968
Tajikistan,TJK,Trade (% of GDP),NE.TRD.GNFS.ZS,65.4355115893577
Tajikistan,TJK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Tanzania,TZA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.293323533578201
Tanzania,TZA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1070.58532714844
Tanzania,TZA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,405.146314827946
Tanzania,TZA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.682
Tanzania,TZA,Trade (% of GDP),NE.TRD.GNFS.ZS,35.0034517101994
Tanzania,TZA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Thailand,THA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.84564905250522
Thailand,THA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6278.7855138276
Thailand,THA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1867.46968312053
Thailand,THA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.889
Thailand,THA,Trade (% of GDP),NE.TRD.GNFS.ZS,132.858712082871
Thailand,THA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Timor-Leste,TLS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.520048638167816
Timor-Leste,TLS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1578.51778365868
Timor-Leste,TLS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Timor-Leste,TLS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.074
Timor-Leste,TLS,Trade (% of GDP),NE.TRD.GNFS.ZS,97.6219215507319
Timor-Leste,TLS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,11.4
Togo,TGO,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.278346856642073
Togo,TGO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,862.763712696128
Togo,TGO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,425.402321106605
Togo,TGO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.921
Togo,TGO,Trade (% of GDP),NE.TRD.GNFS.ZS,65.4877850146886
Togo,TGO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Tonga,TON,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.02490432398469
Tonga,TON,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4594.63439155091
Tonga,TON,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Tonga,TON,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.125
Tonga,TON,Trade (% of GDP),NE.TRD.GNFS.ZS,75.3152289886984
Tonga,TON,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2.3
Trinidad and Tobago,TTO,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,20.4446461976636
Trinidad and Tobago,TTO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,15721.830095148
Trinidad and Tobago,TTO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,11038.4068472239
Trinidad and Tobago,TTO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.34
Trinidad and Tobago,TTO,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Trinidad and Tobago,TTO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Tunisia,TUN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.5131661525295
Tunisia,TUN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3983.49130488497
Tunisia,TUN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,956.041118887201
Tunisia,TUN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.214
Tunisia,TUN,Trade (% of GDP),NE.TRD.GNFS.ZS,115.827616610395
Tunisia,TUN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Turkiye,TUR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,5.10409677637585
Turkiye,TUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,14055.1031460453
Turkiye,TUR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1841.55630679263
Turkiye,TUR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.022
Turkiye,TUR,Trade (% of GDP),NE.TRD.GNFS.ZS,81.170129694525
Turkiye,TUR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Turkmenistan,TKM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,9.21404172751682
Turkmenistan,TKM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7551.03650143157
Turkmenistan,TKM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5625.64523686666
Turkmenistan,TKM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.494
Turkmenistan,TKM,Trade (% of GDP),NE.TRD.GNFS.ZS,37.3609509597775
Turkmenistan,TKM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Turks and Caicos Islands,TCA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.13318210569939
Turks and Caicos Islands,TCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,42205.2888008806
Turks and Caicos Islands,TCA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Turks and Caicos Islands,TCA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,94.047
Turks and Caicos Islands,TCA,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Turks and Caicos Islands,TCA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.8
Tuvalu,TUV,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0
Tuvalu,TUV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4515.29701517492
Tuvalu,TUV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Tuvalu,TUV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,65.527
Tuvalu,TUV,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Tuvalu,TUV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,5.2
Uganda,UGA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.152622807410413
Uganda,UGA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,933.094056370423
Uganda,UGA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,482.821621536668
Uganda,UGA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.159
Uganda,UGA,Trade (% of GDP),NE.TRD.GNFS.ZS,34.5053019270937
Uganda,UGA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,90.9
Ukraine,UKR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.370030660605
Ukraine,UKR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1874.66296386719
Ukraine,UKR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1479.47224953939
Ukraine,UKR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.919
Ukraine,UKR,Trade (% of GDP),NE.TRD.GNFS.ZS,87.3965139907244
Ukraine,UKR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
United Arab Emirates,ARE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,20.5359774022313
United Arab Emirates,ARE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,42687.7207209003
United Arab Emirates,ARE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,8335.80957162683
United Arab Emirates,ARE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,87.543
United Arab Emirates,ARE,Trade (% of GDP),NE.TRD.GNFS.ZS,188.945461748684
United Arab Emirates,ARE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
United Kingdom,GBR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,4.84380657949234
United Kingdom,GBR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,47682.7615349036
United Kingdom,GBR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2254.36941582721
United Kingdom,GBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,84.398
United Kingdom,GBR,Trade (% of GDP),NE.TRD.GNFS.ZS,68.8805301397863
United Kingdom,GBR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
United States,USA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,14.3304861726018
United States,USA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,64198.4324880296
United States,USA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,6511.68841394546
United States,USA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,83.084
United States,USA,Trade (% of GDP),NE.TRD.GNFS.ZS,26.891689830077
United States,USA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Uruguay,URY,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.56874770895036
Uruguay,URY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18228.3558443761
Uruguay,URY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1626.06034935571
Uruguay,URY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,95.688
Uruguay,URY,Trade (% of GDP),NE.TRD.GNFS.ZS,61.0307951043821
Uruguay,URY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Uzbekistan,UZB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.9758315610756
Uzbekistan,UZB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3576.71552716054
Uzbekistan,UZB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1381.80448771676
Uzbekistan,UZB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.466
Uzbekistan,UZB,Trade (% of GDP),NE.TRD.GNFS.ZS,62.8412525378517
Uzbekistan,UZB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Vanuatu,VUT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.887409518089993
Vanuatu,VUT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2740.27545530661
Vanuatu,VUT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Vanuatu,VUT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.816
Vanuatu,VUT,Trade (% of GDP),NE.TRD.GNFS.ZS,65.1038775338548
Vanuatu,VUT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,25
"Venezuela, RB",VEN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.75925825302554
"Venezuela, RB",VEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
"Venezuela, RB",VEN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1478.06434305688
"Venezuela, RB",VEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,88.378
"Venezuela, RB",VEN,Trade (% of GDP),NE.TRD.GNFS.ZS,..
"Venezuela, RB",VEN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Viet Nam,VNM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.25941578132688
Viet Nam,VNM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3617.66311465012
Viet Nam,VNM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1023.0571362687
Viet Nam,VNM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.766
Viet Nam,VNM,Trade (% of GDP),NE.TRD.GNFS.ZS,183.153619147836
Viet Nam,VNM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Virgin Islands (U.S.),VIR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.00189729919459649
Virgin Islands (U.S.),VIR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,36983.431060272
Virgin Islands (U.S.),VIR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Virgin Islands (U.S.),VIR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,96.136
Virgin Islands (U.S.),VIR,Trade (% of GDP),NE.TRD.GNFS.ZS,205.629280821918
Virgin Islands (U.S.),VIR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,5.9
West Bank and Gaza,PSE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
West Bank and Gaza,PSE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3099.9609010368
West Bank and Gaza,PSE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
West Bank and Gaza,PSE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.291
West Bank and Gaza,PSE,Trade (% of GDP),NE.TRD.GNFS.ZS,82.3949283869453
West Bank and Gaza,PSE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,15.4
"Yemen, Rep.",YEM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.292772317813029
"Yemen, Rep.",YEM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
"Yemen, Rep.",YEM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,68.9495345137687
"Yemen, Rep.",YEM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.188
"Yemen, Rep.",YEM,Trade (% of GDP),NE.TRD.GNFS.ZS,..
"Yemen, Rep.",YEM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Zambia,ZMB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.387387685110727
Zambia,ZMB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1298.8480495593
Zambia,ZMB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,800.674873527651
Zambia,ZMB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.761
Zambia,ZMB,Trade (% of GDP),NE.TRD.GNFS.ZS,69.2973154193203
Zambia,ZMB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Zimbabwe,ZWE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.682242939473234
Zimbabwe,ZWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1368.49841808934
Zimbabwe,ZWE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,416.586875381392
Zimbabwe,ZWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.395
Zimbabwe,ZWE,Trade (% of GDP),NE.TRD.GNFS.ZS,64.7636073783674
Zimbabwe,ZWE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Africa Eastern and Southern,AFE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.816361436828426
Africa Eastern and Southern,AFE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1421.79716897878
Africa Eastern and Southern,AFE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,562.060699360646
Africa Eastern and Southern,AFE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.9090120211832
Africa Eastern and Southern,AFE,Trade (% of GDP),NE.TRD.GNFS.ZS,58.6422872783484
Africa Eastern and Southern,AFE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Africa Western and Central,AFW,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.505462163299022
Africa Western and Central,AFW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1824.95329630102
Africa Western and Central,AFW,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,351.913061564233
Africa Western and Central,AFW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,49.1298079868363
Africa Western and Central,AFW,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Africa Western and Central,AFW,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Arab World,ARB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,4.4035884024526
Arab World,ARB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6369.41320452418
Arab World,ARB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1780.22285816424
Arab World,ARB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.0542670171409
Arab World,ARB,Trade (% of GDP),NE.TRD.GNFS.ZS,87.2777226969785
Arab World,ARB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Caribbean small states,CSS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,8.31739417562943
Caribbean small states,CSS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,15115.6283091077
Caribbean small states,CSS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Caribbean small states,CSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,48.6529372671664
Caribbean small states,CSS,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Caribbean small states,CSS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Central Europe and the Baltics,CEB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,6.88404936488097
Central Europe and the Baltics,CEB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,16406.3748705233
Central Europe and the Baltics,CEB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2683.1570949953
Central Europe and the Baltics,CEB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.835931596872
Central Europe and the Baltics,CEB,Trade (% of GDP),NE.TRD.GNFS.ZS,139.624675349051
Central Europe and the Baltics,CEB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Early-demographic dividend,EAR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.33747513954449
Early-demographic dividend,EAR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3751.2648671429
Early-demographic dividend,EAR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,943.128344625501
Early-demographic dividend,EAR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.6251546023672
Early-demographic dividend,EAR,Trade (% of GDP),NE.TRD.GNFS.ZS,60.0623661947115
Early-demographic dividend,EAR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
East Asia & Pacific,EAS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,7.00012670436035
East Asia & Pacific,EAS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,12249.7952074863
